wmo,n_years,annual_pbias_raw_mean,annual_pbias_corr_mean,annual_pbias_raw_abs_mean,annual_pbias_corr_abs_mean,annual_pbias_raw_abs_med,annual_pbias_corr_abs_med
27730,24,-2.1376890658329493,-2.1376890658329493,6.161154313326581,6.161154313326581,5.307905091050365,5.307905091050365
26063,24,9.282049608935658,6.418760689918156,12.515861369474004,10.5543321369792,10.59625517924804,8.629339516534062
23527,24,-0.454359678687716,-0.454359678687716,8.232082092584836,8.232082092584836,8.653953775346768,8.653953775346768
28418,24,-16.276917887302876,-7.294045195986176,16.276917887302876,9.089689842306308,16.13750957958405,6.847459896299978
34172,20,4.456669686915635,-3.4236703877414323,11.397108404167103,9.702554038228826,9.400437117382165,7.224787738681657
22140,24,55.02117978045323,37.00904490602094,62.315814316904095,50.63193597465702,41.45205474222731,26.624706177874053
28802,24,-1.218459700368111,-1.218459700368111,7.346013309742738,7.346013309742738,6.225633885293689,6.225633885293689
33946,24,15.095336973367774,15.095336973367774,17.782077119816766,17.782077119816766,16.910804734809652,16.910804734809652
26781,24,-11.400009778103877,-5.566809303067629,11.780751709383344,7.5477746784927175,11.262557804645871,6.48530260192994
26614,24,2.063665898975387,2.063665898975387,8.941975069170766,8.941975069170766,7.361319439453998,7.361319439453998
35011,24,2.5768595542267394,2.5768595542267394,5.694150753322937,5.694150753322937,4.475035329089749,4.475035329089749
22802,24,-10.23683625662905,-6.193914013998615,11.849195564918743,9.29854113967111,11.67483161542879,8.11574956735285
22355,23,138.23096140213585,94.73525153065275,138.23096140213585,95.51141493896688,93.55941332306494,58.59144182788909
37099,24,6.645771171818787,6.566099697087715,9.451242791056124,10.19371463691956,6.5388048562816365,8.236271262236446
34949,24,17.909864762163767,14.8661953858628,18.835078384310346,16.32748585884601,17.163564907945783,13.991774987307366
26275,24,4.351866712729881,4.351866712729881,8.94099798038229,8.94099798038229,7.390427447477542,7.390427447477542
26499,24,-6.748728156922973,-2.5788850717513765,7.372171717917788,6.3402626602692855,7.283501267186505,5.732768146067138
28825,24,-10.885902212206966,-2.336774854938952,11.960826989238825,10.726495785036448,10.269513303565205,9.731981151716436
37461,24,-19.961882473362184,-5.877303193022034,19.961882473362184,14.227756405826556,23.796040481330603,14.572712203192072
22676,24,-2.184323679979491,-2.184323679979491,9.474156792619189,9.474156792619189,9.818125980964972,9.818125980964972
27707,24,-3.4851196333732672,-3.4851196333732672,5.888852485572911,5.888852485572911,4.973201791468352,4.973201791468352
23804,24,-9.603795160189032,-6.454035660395526,10.99298972077838,8.976212679900382,12.614166698806613,7.0159627594451095
34720,24,28.630283816254103,16.17216367618007,28.630283816254103,16.506774367243924,27.69482076358583,15.290055523626478
27947,24,11.366013497132423,11.366013497132423,11.958085283761697,11.958085283761697,13.033705802663862,13.033705802663862
22028,24,21.84679313761715,11.356839502721877,25.40263225052404,19.565742658336653,22.018882070779124,17.088767387797223
26094,24,-12.225441407321716,-9.393481664471787,13.127232562722995,10.841115564582873,11.393606036292223,8.995689096645823
26479,24,-10.901291966681583,-4.788182894374039,11.524520727437881,8.470603608092643,11.347487523001899,8.140238475129223
27051,24,-10.527109216948682,-2.266751847969587,10.876992305287635,10.162674411860026,9.293869529643821,9.027904614880034
28748,24,8.621088948908456,8.621088948908456,10.121075548134373,10.121075548134373,8.350485371662758,8.350485371662758
23711,24,-7.393938948823791,-5.1331697951815185,8.221624910480005,6.626777991874087,7.843944265381581,5.908934200785641
26997,24,4.199860796123002,4.809974774109809,6.9710818790722335,7.636212477173839,5.972849014885905,7.156747529684591
37018,24,2.6307379237589568,3.2569120740761,7.29146261355723,7.2863959164643965,5.686899378597106,4.648473626770084
28823,24,4.325261928794181,4.578216342702361,8.758616266550007,8.97955221119354,6.883028053043228,7.900967859290308
37089,24,69.3290340546924,46.404526084501136,69.3290340546924,46.66132717185252,66.15381993999708,47.185679940912095
22324,24,13.305158587670048,8.582086266038127,13.305158587670048,8.998388799663834,13.27107600902135,7.554751579602457
34240,24,19.772023126255018,15.690490495205859,19.772023126255018,16.248140476953278,17.940157124071277,15.302673005506728
23707,24,1.0140026139839613,0.8313553752877579,7.1544873533287445,6.589643911140352,6.466601978945568,5.751386305110174
23412,24,-2.454701481236099,-3.5331980166553123,9.78049829073362,10.14107155109461,11.04933527673165,11.258513134630158
23405,24,11.726614159548765,5.67502751465319,13.940602746207531,11.152010537973757,10.795753384980955,13.223930806754934
28722,24,-9.135346492523537,-4.961371880065647,10.932055034008608,10.494765505324063,11.420360812681107,9.375369728068513
33976,24,61.53369001234628,41.955865734757076,61.53369001234628,41.955865734757076,42.27895643038554,24.029548156641077
34356,24,3.819272701422991,4.854968962311529,6.533592161196819,7.922669419275891,5.231108469036425,6.346986536688949
23219,16,33.19703036551648,33.19703036551648,37.23148118782831,37.23148118782831,6.564317137814083,6.564317137814083
34646,24,25.12961635913401,17.847524612999013,25.81557558328006,19.148476720167327,25.853962992354777,20.767249205061766
23914,24,-19.6086428521178,-11.168042750665037,19.6086428521178,12.147920684143068,18.291378274742844,11.384071960302936
34432,24,-0.3521044892451817,0.7356850551465813,6.620346787982963,7.279369558927663,4.567301049007117,5.134532310181515
28704,24,4.949533070745119,4.949533070745119,8.118308597404118,8.118308597404118,5.19082163775694,5.19082163775694
37126,24,24.678499851759483,19.199110031160757,24.678499851759483,19.90341006873359,17.284889665312413,11.396433412498993
22768,24,5.47026615958844,5.47026615958844,7.747919030190836,7.747919030190836,6.20464426291692,6.20464426291692
22271,24,59.97988661050064,22.93896988820873,59.97988661050064,22.93896988820873,59.94370008040846,23.164321374537487
34861,24,20.834468873706182,17.548373053504058,21.16861555119944,17.901729313061377,21.054230467120874,17.36177953985826
34476,24,34.494378912681775,23.92030858030012,34.494378912681775,26.089622662962498,32.577727066851764,24.66794086521245
37075,24,33.108426153846075,26.64633110938347,33.716793955212076,27.240014462675976,24.027802589617533,16.72620188928423
28419,24,-3.0313060866404222,-3.0313060866404222,6.899268575813761,6.899268575813761,7.472966983692125,7.472966983692125
22101,24,-18.451086032962873,-11.9246626835362,18.451086032962873,11.986460180429782,17.71779580361414,12.50159713506562
27385,24,-4.65545773266767,-1.0779716909208645,7.807620995753268,7.465694136345231,5.420923052154518,6.267418690604006
34866,24,45.71898047079505,26.1167489010579,45.71898047079505,26.1167489010579,41.1006101566371,22.743943796547896
